station_name	wmo_reg	sub_reg	river	station	country	lat	long	area
5803751	5	5031	RIVER LEVEN	HRS BANNONS BRIDGE	AU	-41.25125	146.090026	499.3
5803800	5	5039	FRANKLIN RIVER	HRS MT. FINCHAM TRACK	AU	-42.24125	145.767642	775.3
5863030	5	5630	WAITANGI RIVER	WAKELINS	NZ	-35.27634166	174.0475393	302
5863050	5	5630	KAITUNA RIVER	LAKE ROTOITI OUTLET	NZ	-38.02	176.3445	632
5863110	5	5630	WHAKATANE RIVER	WHAKATANE	NZ	-38.00514122	176.9951099	1557
5863120	5	5630	RANGITAIKI RIVER	MURUPARA	NZ	-38.4601	176.6995	1184
5863150	5	5630	MOTU RIVER	HOUPOTO	NZ	-37.86369747	177.6322722	1393
5863200	5	5630	TARAWERA RIVER	AWAKAPONGA	NZ	-37.9405	176.7669	906
5863210	5	5630	TARAWERA RIVER	LAKE OUTLET RECORDER	NZ	-38.17637005	176.5078215	186.7
5864200	5	5640	WAIPAOA RIVER	KANAKANAIA CABLEWAY	NZ	-38.46160072	177.8756047	1580
5864210	5	5640	WAIKOHU RIVER	NO 1 BRIDGE	NZ	-38.41499807	177.5616863	26.4
5864300	5	5640	NGARURORO RIVER	CHESTERHOPE BRIDGE	NZ	-39.5964198	176.872475	1994
5864330	5	5640	TARUARAU RIVER	TAIHAPE ROAD	NZ	-39.4371179	176.2217986	259
5864331	5	5640	MOHAKA	RAUPUNGA	NZ	-39.07355376	177.1290903	2370
5864350	5	5640	NGARURORO RIVER	KURIPAPANGO	NZ	-39.37992142	176.3306391	370
5864500	5	5640	OMAKERE STREAM	FORDALE	NZ	-39.7168	176.9268	54.4
5864501	5	5640	TUKITUKI RIVER	RED BRIDGE	NZ	-39.71537984	176.9270242	2380
5864700	5	5640	TE AWA KAIRANGI / HUTT RIVER	KAITOKE	NZ	-41.05086048	175.1915831	88.8
5864701	5	5640	TE AWA KAIRANGI / HUTT RIVER	BIRCHVILLE	NZ	-41.1008	175.0907	427
5865100	5	5650	OPAHI RIVER	POND	NZ	-35.407906	173.722372	10.6
5865101	5	5650	WAIPAPA RIVER	FOREST RANGER	NZ	-35.27432846	173.6837185	122
5865102	5	5650	HOTEO RIVER	GUBBS	NZ	-36.38537048	174.5102859	268
5865121	5	5650	RANGITIKEI RIVER	MANGAWEKA	NZ	-39.8108	175.8075	2787
5865300	5	5651	WAIKATO RIVER	NGARUAWAHIA CABLEWAY	NZ	-37.6527	175.1456	11395
5865301	5	5651	WAIKATO RIVER	REIDS FARM	NZ	-38.665	176.082	3305
5865309	5	5660	WAIKATO RIVER	MERCER	NZ	-37.28140252	175.0457228	13701
5865400	5	5650	AWAKINO RIVER	GORGE	NZ	-38.62335781	174.7330578	226
5865500	5	5651	WAIKATO RIVER	TAUPO OUTLET	NZ	-38.7	176.07	3290
5865550	5	5650	ONGARUE RIVER	TARINGAMOTU	NZ	-38.863801	175.237669	1075
5865600	5	5650	WHANGANUI RIVER	PAETAWA	NZ	-39.77603137	175.1445421	6643
5865601	5	5650	WHANGANUI RIVER	TE PORERE	NZ	-39.0461	175.5919	28.2
5865602	5	5650	WHANGANUI RIVER	TE REWA	NZ	-39.76939487	175.1618477	6617
5865650	5	5650	MANGAWHERO RIVER	ORE ORE	NZ	-39.5697	175.2638	506
5865670	5	5650	MAKOTUKU RIVER	STATE HIGHWAY NO49A BRIDGE	NZ	-39.3714892	175.3245742	20.8
5865800	5	5650	PUNEHU STREAM	PIHAMA	NZ	-39.49269464	173.9134803	29.5
5865810	5	5650	MANGANUI RIVER	STATE HIGHWAY NO. 3	NZ	-39.2825	174.2612	11.3
5865900	5	5650	OTAKI RIVER	PUKEHINAU	NZ	-40.82370475	175.1995352	306
5866100	5	5660	SELWYN RIVER / WAIKIRIKIRI	WHITECLIFFS	NZ	-43.463827	171.8950569	164
5866110	5	5660	WAIRAU RIVER	TUAMARINA	NZ	-41.4409	173.9649	3430
5866111	5	5660	WAIRAU RIVER	BARNETTS BANK	NZ	-41.4386	173.9596	3430
5866115	5	5660	WAIRAU RIVER	DIP FLAT	NZ	-41.89550284	172.9229564	518
5866120	5	5660	TAYLOR RIVER	BOROUGH WEIR	NZ	-41.5973	173.9368	64.1
5866130	5	5660	WAIHOPAI RIVER	CRAIGLOCHART	NZ	-41.621	173.6876	764
5866150	5	5660	RAKAIA RIVER	FIGHTING HILL	NZ	-43.50604784	171.6358048	2560
5866200	5	5660	AHURIRI RIVER	SOUTH DIADEM	NZ	-44.475	169.7279	557
5866210	5	5660	WAIHOPAI RIVER	OLIVE GROVE	NZ	-41.62252	173.6877	742
5866230	5	5660	HAKATARAMEA RIVER	ABOVE MAIN HIGHWAY BRIDGE	NZ	-44.72479659	170.4905531	899
5866300	5	5660	MATAURA RIVER	GORE HIGHWAY BRIDGE	NZ	-46.1	168.9493	3465
5866301	5	5660	BRANCH RIVER	WEIR INTAKE	NZ	-41.702	173.1829	550
5866302	5	5660	MATAURA RIVER	SEAWARD DOWNS	NZ	-46.38951541	168.7971561	5109
5866310	5	5660	BRANCH RIVER	RECORDER	NZ	-41.7052	173.183	550
5866500	5	5660	HURUNUI RIVER	MANDAMUS	NZ	-42.79038739	172.5415537	1060
5866600	5	5660	CLARENCE RIVER	JOLLIES	NZ	-42.4573025	172.9063557	440
5866610	5	5660	ACHERON RIVER	CLARENCE	NZ	-42.37541418	172.9647755	973
5867200	5	5670	AORERE RIVER	DEVILS BOOTS	NZ	-40.74597201	172.6272018	573
5867250	5	5670	MOTUEKA RIVER	WOODSTOCK	NZ	-41.25789763	172.8223649	1750
5867300	5	5670	TE HOIERE / PELORUS RIVER	BRYANTS	NZ	-41.30350668	173.5649901	375
5867350	5	5670	KARAMEA RIVER	GORGE	NZ	-41.25420479	172.2201884	1160
5867400	5	5670	CLEDDAU RIVER	MILFORD	NZ	-44.6783	167.9342	155
5867510	5	5670	HAAST RIVER	ROARING BILLY	NZ	-43.94254589	169.2973857	1020
5867550	5	5670	HOKITIKA RIVER	GORGE	NZ	-42.95498721	171.0180341	367
5867700	5	5670	GREY RIVER / MAWHERANUI	DOBSON	NZ	-42.45299351	171.2991349	3830
5867710	5	5670	GREY RIVER / MAWHERANUI	NEW WAIPUNA	NZ	-42.35537138	171.7873594	642
5868050	5	5681	CLUTHA RIVER / MATAU BRANCH	CLYDE	NZ	-45.1995	169.3239	12018
5868100	5	5681	CLUTHA RIVER / MATAU BRANCH	BALCLUTHA	NZ	-46.23727971	169.7479827	20582
5869400	5	5691	WAIAU RIVER	LAKE MANAPOURI OUTLET	NZ	-45.57	167.58	4620
5869401	5	5691	WAIAU RIVER	QUEENS REACH	NZ	-45.4799	167.6852	3124
5869501	5	5691	SPEY RIVER	WEST ARM	NZ	-45.5285	167.2687	95.5
5870500	5	5701	INANGAHUA RIVER	BLACKS POINT	NZ	-42.1244	171.8782	234
5870600	5	5701	BULLER RIVER	TE KUHA	NZ	-41.83424909	171.6993604	6350
5870650	5	5701	BULLER RIVER	LAKE ROTOITI	NZ	-41.8038	172.8214	195
5870655	5	5701	BULLER RIVER	LONGFORD	NZ	-41.76348777	172.3863969	1410
5870700	5	5701	BULLER RIVER	LAKE ROTOROA	NZ	-41.7947	172.5946	368
5973200	5	5730	AASU STREAM	AASU, TUTUILA	AS	-14.28	-170.75	2.6
5974100	5	5740	NANPIL RIVER	UPSTREAM FROM KIEPW RIVER, PONAPE	FM	6.92	158.37	7.7
5974300	5	5740	QARINGEEL STREAM	QARINGEEL, YAP	FM	9.52	138.08	0.6
5974400	5	5740	DIONGRADID	NEAR NGETBONG, BABELTHUAP	PW	7.6	134.58	11.5
5974500	5	5740	YLIG RIVER	NEAR YONA	GU	13.38	144.75	16.8
6111100	6	6111	RIO MINO	FOZ DO MOURO	PT	42.077	-8.391	15407.2
6112070	6	6121	RIO PAIVA	CASTRO DAIRE	PT	40.892	-7.933	288.3
6112080	6	6121	RIO TAMEGA	PONTE CANAVEZES (R.E.)	PT	41.195	-8.161	3163.3
6112090	6	6121	RIO DOURO	RÉGUA	PT	41.154	-7.782	91505.6
6112100	6	6121	RIO DOURO	POCINHO	PT	41.159	-7.114	81293.9
6113050	6	6131	TAGUS RIVER	ALMOUROL	PT	39.461	-8.375	67482.3
6113100	6	6131	TAGUS RIVER	VILA VELHA DE RODÃO	PT	39.647	-7.678	59247
6113110	6	6131	TAGUS RIVER	ALBUFEIRA DE BELVER (R.E.)	PT	39.48	-7.998	61539.9
6114100	6	6140	RIO VOUGA	PEDRE RIBEIRADIO	PT	40.748	-8.296	926.9
6114150	6	6140	RIO VOUGA	PONTE VOUZELA	PT	40.733	-8.112	648.8
6114300	6	6140	RIO MONDEGO	AÇUDE PONTE COIMBRA	PT	40.216	-8.44	4918.5
6114500	6	6140	RIO MONDEGO	PONTE JUNCAIS	PT	40.612	-7.521	606.6
6115500	6	6150	RIO SADO	MOINHO DA GAMITINHA	PT	38.063	-8.404	2713.1
6115800	6	6150	RIBEIRA DE ODELOUCA	MONTE DOS PACHECOS	PT	37.3	-8.4667	386
6116100	6	6161	RIBEIRA DE COBRES	MONTE DA PONTE	PT	37.836	-7.859	719
6116200	6	6161	RIO GUADIANA	PULO DO LOBO	PT	37.803	-7.633	61884.9
6118130	6	6180	ABER VRAC'H	DRENNEC	FR	48.53041	-4.362693	24
6118150	6	6180	GUILLEC	TREZILIDE	FR	48.615037	-4.077011	43
6118160	6	6180	PENZE	TAULE (PENHOAT)	FR	48.584822	-3.924127	141
6118165	6	6180	RISLE	RAI	FR	48.747942	0.58058	149
6118175	6	6180	JARLOT	PLOUGONVEN	FR	48.565562	-3.800485	44
6118185	6	6180	NEAL	MEDREAC	FR	48.271631	-2.04349	82
6118195	6	6180	RUISSEAU LE GUIOULT	EPINIAC	FR	48.525082	-1.689465	63
6118205	6	6180	LOISANCE	SAINT-OUEN-LA-ROUERIE	FR	48.426975	-1.43635	81.5
6118230	6	6180	BETHUNE	SAINT-AUBIN-LE-CAUF	FR	49.863055	1.184846	946
6118800	6	6180	SOMME	ABBEVILLE	FR	50.1	1.83	5560
6119010	6	6190	GAVE DE PAU	BERENX (PONT DE BERENX)	FR	43.507821	-0.853697	2575
6119015	6	6190	YVEL	LOYAT (PONT D129)	FR	47.993815	-2.368849	315
6119020	6	6190	GAVE D'OSSAU	OLORON-SAINTE-MARIE (OLORON-STE-CROIX)	FR	43.187673	-0.597133	488
6119025	6	6190	RUISSEAU DE CANUT	SAINT-JUST (LA RIVIERE COLOMBEL)	FR	47.775309	-1.979609	37
6119030	6	6190	GAVE D'OLORON	OLORON-SAINTE-MARIE (OLORON-SNCF)	FR	43.197936	-0.608472	1085
6119040	6	6190	SAISON	MAULEON-LICHARRE	FR	43.245943	-0.874859	480
6119050	6	6190	NIVE DES ALDUDES	SAINT-ETIENNE-DE-BAIGORRY	FR	43.183444	-1.337209	156
6119060	6	6190	EVEL	GUENIN	FR	47.899928	-2.975167	316
6119065	6	6190	COET-ORGAN	QUISTINIC (KERDEC)	FR	47.904164	-3.201265	47.7
6119070	6	6190	STER-GOZ	BANNALEC (PONT MEYA)	FR	47.906833	-3.752172	69.7
6119080	6	6190	MOROS	CONCARNEAU (PONT D22)	FR	47.882934	-3.875375	20.1
6119090	6	6190	JET	ERGUE-GABERIC	FR	47.987886	-4.014459	107
6119100	6	6190	LOUET	SOMBRUN	FR	43.48	0	84.3
6119110	6	6190	ECHEZ	LOUEY	FR	43.174601	0.021673	89.6
6119120	6	6190	ARROS	GOURGUE	FR	43.130613	0.25876	173
6119130	6	6190	CLAIE	SAINT-JEAN-BREVELAY	FR	47.824831	-2.703308	137
6119140	6	6190	RUISSEAU D'ARON	GRAND-FOUGERAY (LA BERNADAISE)	FR	47.71222	-1.690835	118
6119150	6	6190	AFF	PAIMPONT (PONT DU SECRET)	FR	47.981631	-2.143762	30.2
6119160	6	6190	LANGELIN	BRIEC (PONT D72)	FR	48.101885	-3.987473	7
6119200	6	6190	LEYRE	SALLES	FR	44.547197	-0.872012	1650
6119210	6	6190	GRAND ARRIOU	MOUSTEY (BIGANON)	FR	44.409824	-0.752679	159
6119220	6	6190	BOURON	BELIN-BELIET (MOULIN DU MOINE)	FR	44.464329	-0.774573	36
6119230	6	6190	MEU	MONFORT-SUR-MEU (LABBAYE)	FR	48.127513	-1.944756	468
6119240	6	6190	SEICHE	BRUZ (CARCE)	FR	47.018569	-1.722739	820
6119300	6	6190	GRAND LAY	SAINT-PROUANT (MONSIREIGNE)	FR	46.749308	-0.951777	131
6119310	6	6190	PETIT LAY	SAINT-HILAIRE-LE-VOUHIS	FR	46.685781	-1.113728	305
6119320	6	6190	LOUING	CHANTONNAY (ST-PHILBERT DU PONT CHARRAUL	FR	46.668681	-0.971726	120
6121240	6	6211	CHIERS	CARIGNAN	FR	49.628431	5.158701	1967
6122100	6	6221	SEINE	POSES	FR	49.3	1.25	65000
6122101	6	6221	SEINE	PLAINES-SAINT-LANGE	FR	47.995091	4.480182	704
6122102	6	6221	SEINE	NOD-SUR-SEINE	FR	47.413301	3.493074	371
6122110	6	6221	AISNE	MOURON	FR	49.307181	4.782227	2280
6122120	6	6221	SAULX	VITRY-EN-PERTHOIS	FR	48.745062	4.626044	2100
6122130	6	6221	ORGE	MORSANG-SUR-ORGE	FR	48.66668	2.340616	922
6122135	6	6221	REMARDE	SAINT-CYR-SOUS-DOURDAN	FR	48.559998	2.031565	147
6122140	6	6221	OISE	HIRSON	FR	49.922199	4.068373	315
6122141	6	6221	OISE	SEMPIGNY	FR	49.559185	2.993209	4290
6122145	6	6221	THON	ORIGNY-EN-THIERACHE	FR	49.894092	4.018328	258
6122150	6	6221	EURE	SAINT-LUPERCE	FR	48.44823	1.290652	330
6122155	6	6221	RUISSEAU L'YSIEUX	VIARMES (GIEZ+BERTINVAL)	FR	49.132473	2.415218	57.3
6122160	6	6221	CURE	MARIGNY-EGLISE (MENEFRIERS+CROTTEFROU)	FR	48.66668	2.340616	221
6122170	6	6221	SAUZAY	CORVOL-ORGUEILLEUX	FR	48.559998	2.031565	81
6122180	6	6221	BEUVRON	OUAGNE (CHAMPMOREAU)	FR	48.336783	2.787907	264
6122190	6	6221	SEREIN	CHABLIS	FR	47.817	3.800066	1119
6122200	6	6221	OURCE	AUTRICOURT	FR	47.352991	3.963528	248
6122210	6	6221	HEM	TOURNEHEM-SUR-LA-HEM (GUEMY)	FR	50.80044	2.029515	105
6122220	6	6221	VENCE	FRANCHEVILLE	FR	47.76369	4.569863	124
6122240	6	6221	LOING	EPISY	FR	48.336783	2.787907	3900
6122300	6	6221	SEINE	PARIS	FR	48.83	2.27	44320
6122350	6	6221	ORGEVAL	LE THEIL	FR	48.5	3.7	104
6122400	6	6221	FOSSE ROGNON	MELARCHEZ	FR	48.52	3.11	7
6122550	6	6221	THOLON	CHAMPVALLON	FR	47.933334	3.35	131
6122560	6	6221	OUANNE	TOUCY	FR	47.733334	3.3	153
6123100	6	6231	LOIRE	MONTJEAN	FR	47.38	-0.83	110000
6123140	6	6231	EVRE	CHAPELLE-SAINT-FLORENT (PONT DALAINE)	FR	47.309085	-1.052543	460
6123150	6	6231	OGNON	LES SORINIERES (VILLENEUVE)	FR	47.120666	-1.532751	147
6123160	6	6231	SEVRE NANTAISE	TIFFAUGES (LA MOULINETTE)	FR	47.017248	-1.116179	814
6123170	6	6231	ERDRE	NORT-SUR-ERDRE (MOULIN DE VAUX)	FR	47.462948	-1.481555	472
6123171	6	6231	ERDRE	CANDE (LA GREE)	FR	47.558583	-1.049536	169
6123180	6	6231	LAYON	SAINT-LAMBERT-DU-LATTAY (PONT BEZIGON)	FR	47.315248	-0.632799	920
6123181	6	6231	LAYON	SAINT-GEORGES-SUR-LAYON	FR	47.192066	-0.374972	250
6123190	6	6231	JOUANNE	FORCE	FR	48.032534	-0.705893	410
6123200	6	6231	ERNEE	ANDOUILLE (LES VAUGEOIS)	FR	48.166556	-0.777898	375
6123210	6	6231	ORNE SAOSNOISE	MONTBIZOT (MOULIN NEUF CIDRERIE)	FR	48.158733	0.204429	510
6123220	6	6231	BRAYE	VALENNES (LA CABOCHE)	FR	48.013394	0.81907	270
6123230	6	6231	ESCOTAIS	SAINT-PATERNE-RACAN	FR	47.602134	0.477979	67
6123250	6	6231	INDRE	SAINT-CYRAN-DU-JAMBOT	FR	47.015951	1.126552	1712
6123260	6	6231	RUISSEAU LA TOURMENTE	VILLELOIN-COULANGE (COULANGE)	FR	47.134958	1.239978	17.2
6123270	6	6231	ECHAUDON	SAINT-BRANCHS	FR	47.246442	0.818396	127
6123300	6	6231	LOIRE	BLOIS	FR	47.58	1.33	38240
6123310	6	6231	ARDOUX	LAILLY-EN-VAL	FR	47.746584	1.655221	155
6123350	6	6231	SAULDRE	SELLES-SUR-CHER	FR	47.28557	1.534436	2254
6123370	6	6231	CHER	TEILLET-ARGENTY	FR	46.2426	2.535712	1600
6123380	6	6231	TARDES	EVAUX-LES-BAINS	FR	46.183498	2.444423	854
6123400	6	6231	VIENNE	NOUATRE	FR	47.048799	0.544384	19920
6123401	6	6231	VIENNE	PEYREVELADE (SERVIERES)	FR	45.701228	2.006849	58.5
6123410	6	6231	AUXANCE	QUINCAY (ROCHECOURBE)	FR	46.622533	0.256926	277
6123420	6	6231	GLANE	SAINT-JUNIEN (LE DEROT)	FR	45.912209	0.915036	288
6123430	6	6231	BRIANCE	CONDAT-SUR-VIENNE (CHAMBON VEYRINAS)	FR	45.755844	1.239604	597
6123440	6	6231	VIGE	SAINT-MARTIN-SAINTE CATHERINE	FR	45.955249	1.57786	134
6123450	6	6231	CREUSE	FRESSELINES	FR	46.377503	1.67855	1235
6123451	6	6231	CREUSE	FELLETIN	FR	45.887457	2.166691	165
6123460	6	6231	PETITE CREUSE	FRESSELINES (PUY RAGEAUD)	FR	46.385018	1.68847	850
6123461	6	6231	PETITE CREUSE	GENOUILLAC	FR	46.366212	1.992245	558
6123470	6	6231	ROZEILLE	MOUTIER-ROZEILLE (AUBUSSON)	FR	45.93099	2.176702	186
6123500	6	6231	LOIRE	GIEN	FR	47.68	2.58	35890
6123501	6	6231	LOIRE	USCLADES-ET-RIEUTORD (RIEUTORD)	FR	44.771578	4.156343	62
6123610	6	6231	BOUBLON LAGEES	FOURILLES	FR	46.242684	3.197668	71.4
6123620	6	6231	DORE	TOURS-SUR-MEYMONT (GIROUX)	FR	45.688438	3.609896	655
6123630	6	6231	RUISSEAU AILLOUX	MANGLIEU (MOULIN DE LAVAUR)	FR	45.62191	3.357515	73.2
6123640	6	6231	ALAGNON	LEMPDES	FR	45.381425	3.264117	984
6123641	6	6231	ALAGNON	JOURSAC (JOURSAC-LE-VIALARD)	FR	45.161595	3.028799	310
6123645	6	6231	ALLANCHE	JOURSAC (PONT DE VERNET)	FR	45.133503	3.006412	157
6123650	6	6231	SENOUIRE	PAULHAGUET	FR	45.196627	3.522018	155
6123700	6	6231	DRAGNE	VANDENESSE	FR	46.909982	3.763084	115
6123710	6	6231	ARROUX	RIGNY-SUR-ARROUX	FR	46.533667	4.033937	2277
6123720	6	6231	SELLE	CELLE-EN-MORVAN (POLROY)	FR	47.004137	4.195926	138
6123730	6	6231	BOURBINCE	VITRY-EN-CHAROLLAIS	FR	46.474892	4.076413	819
6123740	6	6231	COISE	SAINT-MEDARD-EN-FOREZ (MOULIN BRULE)	FR	45.606768	4.37488	165
6123741	6	6231	COISE	NEZELLE	FR	45.63	4.53	61
6123750	6	6231	SEMENE	SAINT-DIDIER-ENVELAY (LE CROUZET)	FR	45.312708	4.250183	134
6123760	6	6231	ANCE	SAINT-JULIEN-D'ANCE (LAPRAT)	FR	45.306823	3.938208	354
6123770	6	6231	DUNIERE	SAINTE-SIGOLENE (VAUBARLET)	FR	45.213847	4.214023	228
6123780	6	6231	LIGNON DU VELAY	CHAMBON-AU-LIGNON	FR	45.0569	4.300364	139
6123790	6	6231	SAUNADE	PONTAUMUR	FR	45.869774	2.673482	112
6123800	6	6231	VINCOU	BELLAC	FR	46.133354	1.02059	286
6123810	6	6231	SEMME	DROUX	FR	46.14986	1.141593	177
6123820	6	6231	GARTEMPE	FOLLES (BESSINES)	FR	46.11283	1.432653	570
6123825	6	6231	ARDOUR	FOLLES (FORGEFER)	FR	46.09575	1.495156	131
6124100	6	6241	RUISSEAU L'ENGRANNE	BAIGNEAUX	FR	44.723964	-0.177023	30
6124200	6	6241	RUISSEAU L'EYRAUD	FORCE (BITAREL)	FR	44.888556	0.365912	73.5
6124300	6	6241	CEOU	SAINT-CYBRANET	FR	44.788495	1.170631	603
6124400	6	6241	MARONNE	PLEAUX (ENCHANET)	FR	45.082373	2.194194	513
6124401	6	6241	MARONNE	SAINTE-EULALIE	FR	45.11796	2.384144	112
6124410	6	6241	MARS	BASSIGNAC (PONT DE VENDES)	FR	45.295963	2.387239	117
6124420	6	6241	LUZEGE	MAUSSAC (PONT DE MAUSSAC)	FR	45.467985	2.150762	81
6124430	6	6241	SANTOIRE	CONDAT (ROCHE-POINTUE)	FR	45.333383	2.751449	172
6124440	6	6241	BURANDE	SINGLES	FR	45.542892	2.542145	85
6124441	6	6241	BURANDE	TOUR-D'AUVERGNE	FR	45.527723	2.695847	19.8
6124500	6	6241	VEZERE	MONTIGNAC	FR	45.01	1.1	3125
6124501	6	6241	VEZERE	CAMPAGNE	FR	44.903011	0.959108	3736
6124502	6	6241	VEZERE	BUGEAT	FR	45.60314	1.923653	143
6124510	6	6241	ROSEIX	VARS-SUR-ROSEIX	FR	45.261184	1.380188	58
6124520	6	6241	LOYRE	VOUTEZAC	FR	45.305197	1.414628	103
6124600	6	6241	DRONNE	ST-PARDOUX-LA-RIVIERE (LE MANET)	FR	45.514942	0.749178	140
6125080	6	6251	TOURMENTE	ST DENIS-PRES-MARTEL	FR	44.946535	1.667975	202
6125100	6	6251	RIO GARONA	MAS-D'AGENAIS	FR	44.42	0.23	52000
6125160	6	6251	AUSSONNETTE	SEILH	FR	43.700001	1.35	192
6125200	6	6251	OSSE	CASTEX (MIELAN)	FR	43.398429	0.323803	9
6125210	6	6251	LAUZE	SEMEZIES-CACHAN (FAGET-ABBATIAL)	FR	43.496881	0.729283	36
6125220	6	6251	ARBAS	CASTELBIAGUE (PONT DE RRADES)	FR	43.045302	0.928175	98
6125230	6	6251	ARAC	SOULAN (FREYCHET)	FR	42.898226	1.231332	169
6125240	6	6251	QUIOULES	CHATEAU-VERDUN (RIETE 2)	FR	42.712709	1.645257	52.8
6125250	6	6251	DOUCTOUIRE	VIRA (ENGRAVIES)	FR	43.042645	1.772146	131
6125260	6	6251	BLAU	CHALABRE	FR	42.976859	2.015333	67
6125300	6	6251	CHAPOUROUX	HERMET	FR	44.19	3.36	125
6125310	6	6251	AGOUT	FRAISSE-SUR-AGOUT	FR	43.617946	2.811669	48
6125320	6	6251	MUZE	MONTJAUX (STAINT-HIPPOLYTE)	FR	44.080767	2.921202	112
6125330	6	6251	DOURBIE	NANT (PONT DE GARDIES)	FR	44.071868	3.289669	300
6125340	6	6251	BRIANCON	BONDONS (COCURES)	FR	44.354838	3.612345	25
6125350	6	6251	MIMENTO	FLORAC	FR	44.316666	3.6	125
6125360	6	6251	TARN	ST-VICTOR-ET-MELVIEU (PINET)	FR	44.07019	2.802437	2677
6125361	6	6251	TARN	MONTBRUN (PONT DE MONTBRUN)	FR	44.332972	3.496089	621
6125362	6	6251	TARN	BEDOUES (COCURES)	FR	44.344754	3.61792	189
6125363	6	6251	TARN	PONT-DE-MONTVERT (FONTCHALETTES)	FR	44.360564	3.753883	67
6125370	6	6251	GOUDECH	SAINT-MAURICE-DE-VENTALON (LA CEPEDE)	FR	44.340419	3.788091	10
6125440	6	6251	VOLP	MONTBERAUD (STE-CROIX-VOLVESTRE)	FR	43.14379	1.141343	91
6125540	6	6251	DADOU	PAULINET (ST-JEAN-DE-JEANNE)	FR	43.821228	2.440124	72
6125600	6	6251	CELE	FIGEAC (MERLANCON)	FR	44.587523	1.984176	676
6125610	6	6251	RUISSEAU ALZOU	VILLEFRANCHE-DE-ROUERGUE (BARRAGE CABAL)	FR	44.355882	2.048919	199
6125620	6	6251	AVEYRON	PALMAS (PONT DE MANSON)	FR	44.398157	2.845471	270
6125630	6	6251	SERRE	COUSSERGUES (RESUENHE)	FR	44.414793	2.871969	110
6125640	6	6251	BES	SAINT-JUERY	FR	44.825407	3.085007	283
6125641	6	6251	BES	MARCHASTEL (GOUR DU GOU - 2)	FR	44.637165	3.109455	136
6125650	6	6251	ANDER	SAINT-GEORGES	FR	45.01094	3.12772	310
6125660	6	6251	LOT	BALSIEGES (BRAMONAS)	FR	44.482586	3.425163	465
6125670	6	6251	VIAUR	ARQUES	FR	44.307628	2.801164	138
6125680	6	6251	RUISSEAU LE VIOULOU	SALLES-CURAN (TREBONS-BAS)	FR	44.209341	2.812808	57
6125710	6	6251	SERENE	ST-ANDRE-DE-NAJAC (CANABRAL)	FR	44.207921	2.043111	103
6125720	6	6251	GIFFOU	ST-JUST-SUR-VIAUR (LA FABREGUERIE)	FR	44.107895	2.434281	175
6125730	6	6251	MAUDAN	FOS	FR	42.866371	0.746485	38
6128050	6	6280	RUISSEAU FRESQUEL	VILLEPINTE	FR	43.17	2.5	216
6128100	6	6280	AUDE	CARCASSONNE (PONT NEUF)	FR	43.213297	2.360133	1770
6128101	6	6280	AUDE	PUYVALADOR	FR	42.816052	2.124954	134
6128110	6	6280	TORRENT LA ROYA	BREIL SUR ROYA	FR	43.937	7.5156	461
6128120	6	6280	TORRENT LA ROYA	TENDE (ST-DALMAS-DE-TENDE)	FR	44.050888	7.588884	114
6128150	6	6280	REAL COLLOBRIER	VALESCURE	FR	43.15	6.2	9.4
6128200	6	6280	MASSANE	ARGELES-SUR-MER (MAS D'EN TORRENT)	FR	42.52474	2.985749	676
6128210	6	6280	MONDONY	AMELIE-LES-BAINS-PALADA	FR	42.466747	2.668066	32
6128220	6	6280	VERDOUBLE	TAUTAVEL	FR	42.80941	2.743071	305
6128230	6	6280	REBENTY	SAINT-MARTIN-LYS	FR	42.814401	2.227572	136
6128300	6	6280	ORB	BEZIERS-TABARKA	FR	43.4	3.2	1330
6128350	6	6280	LERGUE	LODEVE	FR	43.727342	3.323207	228
6128370	6	6280	VIS	SAINT-LAURENT-LE-MINIER	FR	43.938892	3.681161	332
6128380	6	6280	ARRE	VIGAN (LA TERRISSE)	FR	43.999358	3.657893	159
6128600	6	6280	ARC	POURRIERES	FR	43.486319	5.726113	49
6128610	6	6280	AILLE	VIDAUBAN (LE BAOU)	FR	43.394141	6.452907	168
6128620	6	6280	GAPEAU	HYERES (STE-EULALIE)	FR	43.146302	6.148768	451
6128630	6	6280	REAL MARTIN	LA CRAU (DECAPRIS)	FR	43.18559	6.111176	277
6128700	6	6280	VAR	MESCLA	FR	43.91042	7.18958	1827
6128701	6	6280	VAR	MALAUSSENE (LA MESCLA)	FR	43.907608	7.195276	1830
6128702	6	6280	VAR	ENTREVAUX (PONT LEVIS)	FR	43.948464	6.809544	676
6128710	6	6280	TINEE	ST. ETIENNE DE TINEE	FR	44.252	6.9339	167
6128720	6	6280	ESTERON	BROC (LA CLAVE)	FR	43.845402	7.155822	451
6135100	6	6351	THUR	VILLER	FR	48.08	7.38	159
6135110	6	6351	SELTZBACH	NIEDERROEDERN	FR	48.902706	8.04798	202
6135120	6	6351	MODER	SCHWEIGHOUSE-SUR-MODER D/S	FR	48.821815	7.741602	622
6135200	6	6351	BRUCHE	WISCHES	FR	48.5	7.28	230
6135210	6	6351	LIEPVRETTE	LIEPVRE	FR	48.269213	7.291974	108
6135800	6	6351	ILL	ALTKIRCH	FR	47.633335	7.233333	233
6136100	6	6361	SEILLE	METZ	FR	49.099602	6.187241	1280
6136150	6	6361	MADON	PULLIGNY	FR	48.544054	6.131619	940
